Timestamp,City,Road_Name,Direction,Lanes,Speed_kmph,Congestion_Level
2024-01-06 01:30,Hyderabad,Hitech City Rd,Westbound,3,42.2,Low
2024-01-16 12:19,Delhi,Ring Road,Northbound,2,46.2,Low
2024-01-13 12:23,Mumbai,Linking Rd,Southbound,1,27.7,Moderate
2024-01-04 19:21,Hyderabad,NH65,Westbound,2,53.9,Low
2024-01-23 10:59,Mumbai,Western Express Hwy,Northbound,1,55.5,Low
2024-01-01 08:42,Chennai,OMR,Northbound,4,39.5,Moderate
2024-01-21 03:39,Delhi,NH48,Westbound,4,54.2,Low
2024-01-15 22:02,Chennai,Mount Rd,Southbound,4,26.6,Moderate
2024-01-22 09:32,Chennai,ECR,Westbound,2,57.8,Low
2024-01-30 03:16,Chennai,OMR,Westbound,4,52.4,Low
2024-01-11 00:00,Hyderabad,Necklace Rd,Westbound,3,29.5,Moderate
2024-01-13 02:40,Bangalore,Outer Ring Rd,Northbound,1,12.6,High
2024-01-26 13:01,Bangalore,Outer Ring Rd,Southbound,4,42.4,Low
2024-01-12 09:44,Delhi,NH48,Southbound,2,15.6,High
2024-01-22 07:11,Delhi,Ring Road,Southbound,3,57.9,Low
2024-01-06 07:02,Hyderabad,Hitech City Rd,Southbound,3,11.0,High
2024-01-24 16:13,Hyderabad,Necklace Rd,Southbound,3,27.2,Moderate
2024-01-14 18:08,Bangalore,100 Feet Rd,Eastbound,1,13.2,High
2024-01-05 01:22,Hyderabad,Necklace Rd,Westbound,2,23.8,High
2024-01-18 12:25,Hyderabad,Necklace Rd,Northbound,1,23.1,High
2024-01-29 23:10,Bangalore,Bellary Rd,Southbound,3,33.8,Moderate
2024-01-07 02:49,Mumbai,Western Express Hwy,Southbound,4,11.5,High
2024-01-14 14:38,Delhi,Outer Ring Road,Eastbound,3,21.1,High
2024-01-27 17:54,Hyderabad,Hitech City Rd,Southbound,4,46.6,Low
2024-01-29 16:53,Mumbai,Eastern Freeway,Eastbound,2,50.7,Low
2024-01-05 15:59,Bangalore,Outer Ring Rd,Westbound,4,59.4,Low
2024-01-28 08:11,Bangalore,100 Feet Rd,Westbound,3,13.0,High
2024-01-20 02:22,Bangalore,100 Feet Rd,Southbound,4,53.7,Low
2024-01-17 12:34,Hyderabad,Necklace Rd,Westbound,2,34.5,Moderate
2024-01-23 01:15,Delhi,Ring Road,Eastbound,4,41.2,Low
2024-01-11 09:08,Bangalore,Bellary Rd,Westbound,1,26.2,Moderate
2024-01-30 04:32,Delhi,NH48,Eastbound,4,50.0,Low
2024-01-16 05:33,Bangalore,Bellary Rd,Westbound,2,46.0,Low
2024-01-21 07:25,Delhi,NH48,Westbound,2,33.5,Moderate
2024-01-27 01:11,Delhi,Outer Ring Road,Eastbound,1,34.8,Moderate
2024-01-03 19:45,Delhi,Outer Ring Road,Southbound,3,15.7,High
2024-01-13 04:05,Chennai,ECR,Northbound,4,20.5,High
2024-01-05 02:30,Bangalore,Bellary Rd,Eastbound,3,14.1,High
2024-01-13 20:52,Bangalore,Bellary Rd,Southbound,3,13.6,High
2024-01-24 19:57,Delhi,Outer Ring Road,Westbound,1,18.2,High
2024-01-18 00:17,Bangalore,Bellary Rd,Westbound,3,57.0,Low
2024-01-29 23:15,Delhi,Outer Ring Road,Northbound,3,58.0,Low
2024-01-16 20:13,Hyderabad,Hitech City Rd,Eastbound,3,21.1,High
2024-01-17 13:51,Hyderabad,NH65,Southbound,3,47.7,Low
2024-01-13 19:48,Delhi,NH48,Southbound,3,16.1,High
2024-01-16 12:47,Mumbai,Western Express Hwy,Northbound,3,57.4,Low
2024-01-09 11:02,Hyderabad,Hitech City Rd,Northbound,4,54.7,Low
2024-01-16 00:22,Chennai,Mount Rd,Southbound,3,32.0,Moderate
2024-01-08 16:04,Hyderabad,Hitech City Rd,Northbound,1,36.9,Moderate
2024-01-06 22:32,Hyderabad,NH65,Southbound,2,52.4,Low
2024-01-23 04:13,Mumbai,Linking Rd,Southbound,1,46.6,Low
2024-01-16 17:33,Bangalore,Outer Ring Rd,Westbound,1,14.2,High
2024-01-30 22:24,Bangalore,100 Feet Rd,Eastbound,3,24.2,High
2024-01-19 12:39,Hyderabad,NH65,Northbound,3,52.8,Low
2024-01-08 03:29,Mumbai,Western Express Hwy,Northbound,3,37.6,Moderate
2024-01-11 06:54,Hyderabad,Necklace Rd,Northbound,4,41.9,Low
2024-01-11 02:26,Hyderabad,NH65,Eastbound,1,56.3,Low
2024-01-20 17:02,Bangalore,Bellary Rd,Northbound,1,12.8,High
2024-01-23 00:21,Bangalore,Bellary Rd,Eastbound,3,55.8,Low
2024-01-12 13:52,Chennai,OMR,Southbound,2,32.0,Moderate
2024-01-03 04:03,Mumbai,Western Express Hwy,Northbound,3,40.6,Low
2024-01-02 14:25,Delhi,NH48,Eastbound,2,10.2,High
2024-01-24 15:47,Delhi,Outer Ring Road,Northbound,1,32.4,Moderate
2024-01-01 15:07,Mumbai,Eastern Freeway,Northbound,2,19.1,High
2024-01-18 21:48,Bangalore,Outer Ring Rd,Northbound,4,56.0,Low
2024-01-14 05:11,Bangalore,Bellary Rd,Southbound,4,10.7,High
2024-01-17 09:24,Chennai,ECR,Northbound,4,21.8,High
2024-01-13 05:36,Bangalore,Outer Ring Rd,Southbound,1,41.9,Low
2024-01-06 20:58,Mumbai,Eastern Freeway,Northbound,4,14.0,High
2024-01-07 19:06,Chennai,Mount Rd,Southbound,2,38.1,Moderate
2024-01-17 12:54,Delhi,NH48,Eastbound,3,30.8,Moderate
2024-01-08 00:59,Chennai,Mount Rd,Westbound,2,27.5,Moderate
2024-01-02 18:50,Mumbai,Eastern Freeway,Southbound,4,57.7,Low
2024-01-16 14:14,Bangalore,Bellary Rd,Southbound,2,44.2,Low
2024-01-11 08:07,Delhi,Ring Road,Eastbound,4,37.0,Moderate
2024-01-15 14:34,Chennai,Mount Rd,Northbound,4,59.6,Low
2024-01-13 22:01,Delhi,NH48,Southbound,2,42.7,Low
2024-01-05 06:10,Delhi,NH48,Eastbound,2,24.8,High
2024-01-01 06:45,Chennai,Mount Rd,Westbound,3,19.4,High
2024-01-11 01:20,Hyderabad,Hitech City Rd,Southbound,3,35.7,Moderate
2024-01-03 19:59,Delhi,Outer Ring Road,Westbound,3,21.2,High
2024-01-29 20:03,Delhi,Ring Road,Southbound,4,22.5,High
2024-01-03 04:34,Hyderabad,NH65,Northbound,2,12.3,High
2024-01-18 21:49,Mumbai,Eastern Freeway,Northbound,1,27.7,Moderate
2024-01-17 14:42,Mumbai,Eastern Freeway,Westbound,2,50.9,Low
2024-01-30 18:12,Chennai,OMR,Northbound,1,22.0,High
2024-01-25 06:06,Mumbai,Western Express Hwy,Eastbound,1,28.9,Moderate
2024-01-13 03:03,Delhi,Ring Road,Westbound,2,13.6,High
2024-01-10 03:18,Mumbai,Linking Rd,Westbound,4,19.9,High
2024-01-25 15:15,Mumbai,Western Express Hwy,Northbound,4,22.2,High
2024-01-13 10:58,Chennai,Mount Rd,Northbound,4,39.5,Moderate
2024-01-25 18:35,Chennai,ECR,Southbound,4,10.1,High
2024-01-11 08:27,Mumbai,Eastern Freeway,Northbound,3,22.8,High
2024-01-23 05:15,Chennai,ECR,Northbound,2,53.2,Low
2024-01-11 23:42,Hyderabad,Necklace Rd,Westbound,1,58.5,Low
2024-01-11 19:25,Chennai,Mount Rd,Southbound,3,23.6,High
2024-01-23 12:35,Mumbai,Western Express Hwy,Westbound,3,29.3,Moderate
2024-01-04 02:21,Hyderabad,Hitech City Rd,Southbound,2,38.1,Moderate
2024-01-21 19:00,Delhi,NH48,Northbound,1,12.7,High
2024-01-22 13:00,Hyderabad,Hitech City Rd,Northbound,2,56.2,Low
2024-01-02 21:07,Bangalore,Bellary Rd,Eastbound,2,50.9,Low
2024-01-27 02:12,Mumbai,Eastern Freeway,Northbound,3,43.2,Low
2024-01-03 15:48,Mumbai,Linking Rd,Eastbound,4,33.2,Moderate
2024-01-21 15:35,Mumbai,Eastern Freeway,Eastbound,3,29.6,Moderate
2024-01-11 04:11,Mumbai,Western Express Hwy,Southbound,1,41.9,Low
2024-01-17 04:35,Chennai,Mount Rd,Southbound,3,26.0,Moderate
2024-01-25 04:01,Bangalore,Outer Ring Rd,Eastbound,1,51.5,Low
2024-01-18 11:38,Hyderabad,Necklace Rd,Westbound,3,45.0,Low
2024-01-25 19:19,Bangalore,Bellary Rd,Eastbound,4,10.1,High
2024-01-25 10:03,Hyderabad,Necklace Rd,Westbound,3,38.9,Moderate
2024-01-17 13:17,Hyderabad,Necklace Rd,Northbound,2,35.4,Moderate
2024-01-18 18:46,Bangalore,100 Feet Rd,Southbound,4,21.2,High
2024-01-12 07:25,Hyderabad,Hitech City Rd,Southbound,2,42.2,Low
2024-01-13 16:29,Hyderabad,NH65,Southbound,4,31.1,Moderate
2024-01-25 04:44,Hyderabad,Hitech City Rd,Southbound,2,58.9,Low
2024-01-07 06:44,Delhi,Ring Road,Eastbound,3,56.5,Low
2024-01-06 06:11,Chennai,ECR,Westbound,1,53.0,Low
2024-01-01 15:18,Hyderabad,Necklace Rd,Northbound,2,22.3,High
2024-01-06 20:10,Mumbai,Eastern Freeway,Northbound,1,27.6,Moderate
2024-01-30 14:57,Chennai,Mount Rd,Northbound,1,41.9,Low
2024-01-14 05:43,Mumbai,Linking Rd,Westbound,3,56.8,Low
2024-01-03 13:11,Hyderabad,Hitech City Rd,Northbound,1,35.9,Moderate
2024-01-07 21:15,Hyderabad,Hitech City Rd,Westbound,3,39.8,Moderate
2024-01-26 16:17,Bangalore,Bellary Rd,Southbound,4,38.0,Moderate
2024-01-25 03:19,Hyderabad,NH65,Southbound,3,12.5,High
2024-01-01 04:57,Bangalore,Bellary Rd,Eastbound,4,11.3,High
2024-01-28 08:48,Hyderabad,Hitech City Rd,Southbound,4,14.6,High
2024-01-04 17:05,Chennai,ECR,Northbound,4,37.7,Moderate
2024-01-23 02:12,Mumbai,Eastern Freeway,Northbound,2,18.0,High
2024-01-01 09:57,Mumbai,Western Express Hwy,Eastbound,4,48.5,Low
2024-01-25 03:52,Mumbai,Linking Rd,Northbound,3,52.8,Low
2024-01-26 12:29,Chennai,ECR,Westbound,2,29.2,Moderate
2024-01-24 06:28,Chennai,OMR,Eastbound,3,39.5,Moderate
2024-01-26 14:29,Delhi,Ring Road,Southbound,4,54.2,Low
2024-01-16 15:39,Delhi,Ring Road,Northbound,1,57.3,Low
2024-01-08 21:07,Hyderabad,NH65,Northbound,4,53.0,Low
2024-01-26 08:49,Mumbai,Eastern Freeway,Southbound,2,27.7,Moderate
2024-01-24 11:25,Mumbai,Eastern Freeway,Northbound,3,42.6,Low
2024-01-02 09:42,Bangalore,Outer Ring Rd,Eastbound,1,14.7,High
2024-01-01 15:50,Mumbai,Western Express Hwy,Eastbound,4,52.1,Low
2024-01-08 16:35,Chennai,ECR,Eastbound,1,30.6,Moderate
2024-01-25 01:57,Delhi,Ring Road,Northbound,4,36.4,Moderate
2024-01-02 22:05,Delhi,Outer Ring Road,Westbound,4,24.7,High
2024-01-19 12:58,Bangalore,Bellary Rd,Eastbound,4,47.9,Low
2024-01-30 01:58,Delhi,Outer Ring Road,Northbound,3,47.4,Low
2024-01-17 23:49,Bangalore,100 Feet Rd,Westbound,1,47.0,Low
2024-01-10 18:47,Mumbai,Eastern Freeway,Eastbound,1,14.1,High
2024-01-24 04:40,Bangalore,100 Feet Rd,Southbound,1,12.3,High
2024-01-25 21:38,Mumbai,Western Express Hwy,Northbound,2,44.2,Low
2024-01-16 04:10,Bangalore,Bellary Rd,Westbound,2,51.2,Low
2024-01-12 17:26,Delhi,Ring Road,Westbound,4,19.0,High
2024-01-02 15:40,Bangalore,100 Feet Rd,Eastbound,2,20.7,High
2024-01-09 04:03,Chennai,ECR,Southbound,4,48.6,Low
2024-01-26 08:00,Bangalore,100 Feet Rd,Eastbound,3,18.6,High
2024-01-18 16:36,Delhi,Outer Ring Road,Westbound,2,42.6,Low
2024-01-12 13:05,Hyderabad,Necklace Rd,Westbound,2,46.3,Low
2024-01-02 21:27,Delhi,Ring Road,Eastbound,3,12.0,High
2024-01-25 15:39,Mumbai,Western Express Hwy,Northbound,3,48.9,Low
2024-01-09 15:17,Chennai,ECR,Eastbound,1,36.5,Moderate
2024-01-23 16:54,Hyderabad,NH65,Westbound,4,17.6,High
2024-01-27 12:15,Bangalore,100 Feet Rd,Northbound,2,53.3,Low
2024-01-29 04:32,Delhi,NH48,Westbound,4,57.3,Low
2024-01-28 00:50,Bangalore,Outer Ring Rd,Northbound,3,31.1,Moderate
2024-01-20 04:42,Chennai,OMR,Eastbound,4,31.2,Moderate
2024-01-29 14:54,Delhi,Outer Ring Road,Southbound,1,41.2,Low
2024-01-28 19:47,Chennai,Mount Rd,Westbound,3,19.9,High
2024-01-15 00:45,Bangalore,Bellary Rd,Northbound,3,17.9,High
2024-01-11 19:35,Delhi,NH48,Southbound,3,15.0,High
2024-01-28 23:40,Hyderabad,Necklace Rd,Eastbound,4,42.7,Low
2024-01-01 20:05,Chennai,ECR,Westbound,2,29.8,Moderate
2024-01-14 21:05,Chennai,ECR,Southbound,4,57.0,Low
2024-01-02 19:10,Bangalore,Outer Ring Rd,Northbound,4,33.7,Moderate
2024-01-16 14:47,Mumbai,Western Express Hwy,Eastbound,4,47.6,Low
2024-01-21 03:12,Delhi,Outer Ring Road,Westbound,2,10.4,High
2024-01-22 17:16,Mumbai,Eastern Freeway,Northbound,4,10.5,High
2024-01-16 10:32,Bangalore,100 Feet Rd,Westbound,3,13.4,High
2024-01-22 17:30,Bangalore,Bellary Rd,Northbound,3,11.9,High
2024-01-12 09:45,Bangalore,Bellary Rd,Westbound,3,39.8,Moderate
2024-01-04 06:54,Delhi,Outer Ring Road,Westbound,2,19.3,High
2024-01-13 21:32,Chennai,OMR,Eastbound,4,33.7,Moderate
2024-01-01 22:38,Chennai,OMR,Westbound,1,36.0,Moderate
2024-01-04 13:05,Mumbai,Western Express Hwy,Westbound,3,42.4,Low
2024-01-30 22:40,Chennai,OMR,Southbound,2,51.1,Low
2024-01-30 08:09,Bangalore,Bellary Rd,Eastbound,3,28.3,Moderate
2024-01-12 19:58,Bangalore,Outer Ring Rd,Westbound,4,21.4,High
2024-01-05 23:07,Hyderabad,NH65,Westbound,2,55.3,Low
2024-01-22 03:19,Hyderabad,NH65,Northbound,2,33.3,Moderate
2024-01-21 18:07,Mumbai,Linking Rd,Southbound,3,24.9,High
2024-01-20 14:28,Delhi,NH48,Southbound,4,57.8,Low
2024-01-15 16:35,Mumbai,Linking Rd,Northbound,1,48.8,Low
2024-01-10 06:30,Delhi,Ring Road,Southbound,4,38.5,Moderate
2024-01-07 01:30,Chennai,Mount Rd,Northbound,1,52.4,Low
2024-01-06 20:39,Chennai,ECR,Southbound,4,19.1,High
2024-01-27 18:56,Mumbai,Eastern Freeway,Northbound,1,11.9,High
2024-01-01 18:52,Hyderabad,NH65,Westbound,1,23.0,High
2024-01-03 01:50,Delhi,Outer Ring Road,Eastbound,1,40.4,Low
2024-01-28 01:20,Delhi,Outer Ring Road,Westbound,3,46.2,Low
2024-01-02 02:55,Chennai,Mount Rd,Eastbound,2,50.9,Low
2024-01-02 07:36,Delhi,Ring Road,Eastbound,3,10.8,High
2024-01-26 01:10,Chennai,Mount Rd,Westbound,2,36.4,Moderate
2024-01-01 20:05,Chennai,ECR,Northbound,1,22.6,High
2024-01-05 05:02,Mumbai,Western Express Hwy,Southbound,2,21.7,High
2024-01-17 08:05,Chennai,Mount Rd,Eastbound,4,10.9,High
2024-01-29 13:39,Mumbai,Eastern Freeway,Eastbound,1,54.6,Low
2024-01-15 08:26,Mumbai,Linking Rd,Northbound,4,26.9,Moderate
2024-01-09 03:14,Chennai,Mount Rd,Westbound,4,52.4,Low
2024-01-05 10:51,Chennai,ECR,Westbound,1,16.6,High
2024-01-19 00:58,Delhi,Ring Road,Northbound,1,23.0,High
2024-01-04 17:42,Chennai,OMR,Eastbound,3,18.9,High
2024-01-10 22:40,Mumbai,Eastern Freeway,Eastbound,2,14.4,High
2024-01-22 19:50,Mumbai,Linking Rd,Northbound,1,28.2,Moderate
2024-01-27 04:57,Mumbai,Linking Rd,Eastbound,4,36.6,Moderate
2024-01-01 07:29,Mumbai,Eastern Freeway,Eastbound,4,28.3,Moderate
2024-01-22 12:20,Mumbai,Western Express Hwy,Eastbound,3,58.3,Low
2024-01-05 00:34,Bangalore,Outer Ring Rd,Eastbound,2,34.9,Moderate
2024-01-04 02:51,Bangalore,Outer Ring Rd,Southbound,1,22.6,High
2024-01-22 19:01,Mumbai,Eastern Freeway,Westbound,1,13.4,High
2024-01-11 02:22,Mumbai,Eastern Freeway,Northbound,2,45.3,Low
2024-01-11 05:08,Bangalore,Bellary Rd,Westbound,2,37.5,Moderate
2024-01-12 21:18,Bangalore,Outer Ring Rd,Eastbound,2,32.9,Moderate
2024-01-22 04:01,Hyderabad,Hitech City Rd,Northbound,1,12.2,High
2024-01-14 08:48,Mumbai,Linking Rd,Westbound,1,28.3,Moderate
2024-01-22 08:16,Delhi,Outer Ring Road,Southbound,2,28.8,Moderate
2024-01-30 10:42,Mumbai,Western Express Hwy,Eastbound,2,15.2,High
2024-01-26 21:30,Hyderabad,NH65,Northbound,3,58.1,Low
2024-01-02 00:25,Mumbai,Western Express Hwy,Eastbound,4,56.0,Low
2024-01-25 09:23,Bangalore,Outer Ring Rd,Eastbound,3,24.5,High
2024-01-15 15:51,Delhi,NH48,Eastbound,3,46.4,Low
2024-01-29 23:52,Bangalore,Bellary Rd,Eastbound,1,37.5,Moderate
2024-01-30 13:56,Chennai,ECR,Eastbound,3,16.7,High
2024-01-17 01:02,Delhi,Ring Road,Northbound,4,55.6,Low
2024-01-01 11:04,Bangalore,100 Feet Rd,Southbound,1,23.6,High
2024-01-06 05:47,Chennai,ECR,Southbound,3,51.2,Low
2024-01-24 08:18,Hyderabad,Hitech City Rd,Westbound,4,45.4,Low
2024-01-17 19:51,Bangalore,Outer Ring Rd,Northbound,3,20.3,High
2024-01-07 17:37,Delhi,Outer Ring Road,Eastbound,3,18.7,High
2024-01-03 10:43,Bangalore,Outer Ring Rd,Westbound,1,30.5,Moderate
2024-01-02 18:44,Delhi,NH48,Westbound,1,13.5,High
2024-01-24 13:07,Chennai,ECR,Westbound,1,13.8,High
2024-01-15 23:38,Delhi,Ring Road,Westbound,2,12.8,High
2024-01-15 17:55,Chennai,OMR,Eastbound,2,31.9,Moderate
2024-01-05 04:57,Mumbai,Eastern Freeway,Eastbound,3,52.9,Low
2024-01-20 01:58,Mumbai,Eastern Freeway,Eastbound,3,50.4,Low
2024-01-03 13:04,Hyderabad,Hitech City Rd,Southbound,3,26.4,Moderate
2024-01-08 07:09,Bangalore,Outer Ring Rd,Southbound,4,36.2,Moderate
2024-01-20 01:37,Mumbai,Linking Rd,Eastbound,1,26.8,Moderate
2024-01-25 10:03,Hyderabad,NH65,Northbound,3,16.8,High
2024-01-23 21:12,Hyderabad,NH65,Northbound,1,51.7,Low
2024-01-03 07:17,Bangalore,100 Feet Rd,Eastbound,1,19.0,High
2024-01-01 15:55,Mumbai,Western Express Hwy,Northbound,3,46.2,Low
2024-01-14 02:53,Delhi,Ring Road,Westbound,1,52.2,Low
2024-01-27 12:00,Hyderabad,Necklace Rd,Northbound,2,58.4,Low
2024-01-14 14:12,Delhi,NH48,Southbound,3,47.2,Low
2024-01-15 16:12,Delhi,Outer Ring Road,Eastbound,4,53.3,Low
2024-01-09 01:14,Delhi,Ring Road,Westbound,3,32.4,Moderate
2024-01-20 20:01,Hyderabad,Hitech City Rd,Westbound,3,40.2,Low
2024-01-12 15:46,Chennai,Mount Rd,Northbound,1,46.2,Low
2024-01-10 13:16,Bangalore,Outer Ring Rd,Eastbound,3,41.2,Low
2024-01-03 16:41,Delhi,Ring Road,Westbound,3,20.7,High
2024-01-29 20:12,Mumbai,Eastern Freeway,Northbound,4,33.7,Moderate
2024-01-01 14:26,Bangalore,Bellary Rd,Westbound,2,14.3,High
2024-01-15 08:23,Chennai,OMR,Northbound,2,14.3,High
2024-01-09 07:32,Hyderabad,Necklace Rd,Westbound,1,39.4,Moderate
2024-01-23 18:22,Bangalore,Outer Ring Rd,Northbound,3,11.9,High
2024-01-27 09:17,Mumbai,Eastern Freeway,Northbound,3,25.5,Moderate
2024-01-06 15:00,Mumbai,Linking Rd,Northbound,3,30.0,Moderate
2024-01-10 11:39,Mumbai,Western Express Hwy,Southbound,2,35.1,Moderate
2024-01-06 00:27,Bangalore,Outer Ring Rd,Eastbound,2,11.6,High
2024-01-21 01:43,Bangalore,100 Feet Rd,Westbound,4,33.4,Moderate
2024-01-07 00:11,Mumbai,Eastern Freeway,Southbound,1,10.6,High
2024-01-20 01:31,Hyderabad,Hitech City Rd,Southbound,3,50.8,Low
2024-01-13 20:38,Delhi,Ring Road,Southbound,1,46.4,Low
2024-01-11 12:00,Mumbai,Eastern Freeway,Westbound,3,19.0,High
2024-01-25 03:39,Delhi,Ring Road,Eastbound,4,55.2,Low
2024-01-17 16:40,Delhi,Ring Road,Westbound,4,28.1,Moderate
2024-01-21 05:39,Mumbai,Western Express Hwy,Northbound,1,31.7,Moderate
2024-01-18 19:46,Hyderabad,Hitech City Rd,Westbound,4,10.2,High
2024-01-12 13:59,Mumbai,Western Express Hwy,Southbound,1,42.1,Low
2024-01-29 01:40,Chennai,OMR,Northbound,4,35.0,Moderate
2024-01-01 13:34,Hyderabad,Hitech City Rd,Westbound,3,28.6,Moderate
2024-01-25 02:09,Hyderabad,NH65,Southbound,2,25.3,Moderate
2024-01-14 15:23,Hyderabad,Necklace Rd,Northbound,2,50.5,Low
2024-01-02 11:07,Bangalore,Outer Ring Rd,Southbound,4,20.9,High
2024-01-01 03:29,Delhi,Outer Ring Road,Eastbound,3,55.2,Low
2024-01-28 22:51,Chennai,Mount Rd,Eastbound,3,18.1,High
2024-01-15 01:27,Chennai,ECR,Eastbound,1,32.0,Moderate
2024-01-29 03:26,Delhi,NH48,Northbound,3,43.9,Low
2024-01-19 14:55,Mumbai,Eastern Freeway,Westbound,3,39.9,Moderate
2024-01-26 03:46,Bangalore,100 Feet Rd,Southbound,4,51.8,Low
2024-01-12 10:48,Chennai,ECR,Westbound,1,33.3,Moderate
2024-01-19 10:14,Bangalore,Outer Ring Rd,Eastbound,3,18.9,High
2024-01-03 01:24,Hyderabad,NH65,Westbound,3,32.6,Moderate
2024-01-09 10:38,Bangalore,100 Feet Rd,Northbound,4,20.9,High
2024-01-25 01:39,Chennai,Mount Rd,Northbound,1,23.9,High
2024-01-24 19:04,Hyderabad,NH65,Southbound,4,23.0,High
2024-01-16 23:09,Hyderabad,NH65,Westbound,2,50.7,Low
2024-01-04 07:14,Bangalore,Bellary Rd,Westbound,3,44.4,Low
2024-01-18 16:05,Hyderabad,NH65,Southbound,2,59.1,Low
2024-01-18 07:16,Mumbai,Linking Rd,Westbound,1,40.5,Low
2024-01-01 21:46,Bangalore,Outer Ring Rd,Eastbound,2,22.6,High
2024-01-10 21:40,Hyderabad,Necklace Rd,Westbound,1,43.9,Low
2024-01-26 07:19,Hyderabad,NH65,Northbound,2,31.3,Moderate
2024-01-10 21:33,Delhi,NH48,Eastbound,3,49.1,Low
2024-01-19 15:29,Hyderabad,Necklace Rd,Northbound,2,58.4,Low
2024-01-19 17:31,Bangalore,Outer Ring Rd,Westbound,1,14.1,High
2024-01-12 18:11,Bangalore,Outer Ring Rd,Eastbound,2,16.7,High
2024-01-23 14:49,Hyderabad,Hitech City Rd,Westbound,2,31.8,Moderate
2024-01-04 09:40,Chennai,Mount Rd,Northbound,3,32.0,Moderate
2024-01-26 21:06,Delhi,Ring Road,Westbound,2,35.7,Moderate
2024-01-17 23:45,Hyderabad,Necklace Rd,Northbound,1,48.0,Low
2024-01-09 08:30,Delhi,Outer Ring Road,Southbound,4,29.4,Moderate
2024-01-28 00:18,Bangalore,100 Feet Rd,Northbound,3,59.9,Low
2024-01-13 11:34,Hyderabad,Necklace Rd,Westbound,3,30.5,Moderate
2024-01-10 07:14,Mumbai,Western Express Hwy,Northbound,3,16.2,High
2024-01-29 19:36,Bangalore,Outer Ring Rd,Northbound,3,21.6,High
2024-01-21 04:42,Bangalore,Bellary Rd,Westbound,2,28.9,Moderate
2024-01-27 05:28,Hyderabad,Hitech City Rd,Northbound,3,49.0,Low
2024-01-12 16:09,Bangalore,Outer Ring Rd,Westbound,1,48.5,Low
2024-01-04 18:09,Chennai,OMR,Westbound,2,25.4,Moderate
2024-01-18 18:06,Hyderabad,Hitech City Rd,Southbound,4,50.3,Low
2024-01-05 05:47,Delhi,NH48,Northbound,4,55.0,Low
2024-01-11 16:59,Bangalore,Bellary Rd,Eastbound,4,59.1,Low
2024-01-25 05:41,Bangalore,Outer Ring Rd,Westbound,1,26.6,Moderate
2024-01-27 14:32,Chennai,ECR,Eastbound,4,44.5,Low
2024-01-12 02:39,Hyderabad,NH65,Northbound,4,57.9,Low
2024-01-18 03:14,Delhi,NH48,Eastbound,2,17.8,High
2024-01-29 08:50,Chennai,ECR,Westbound,1,38.9,Moderate
2024-01-23 06:04,Hyderabad,Hitech City Rd,Westbound,2,42.1,Low
2024-01-30 14:14,Hyderabad,Necklace Rd,Northbound,2,15.9,High
2024-01-26 10:56,Hyderabad,Hitech City Rd,Southbound,2,15.4,High
2024-01-09 15:43,Bangalore,Outer Ring Rd,Westbound,4,32.5,Moderate
2024-01-19 14:12,Mumbai,Eastern Freeway,Westbound,4,49.0,Low
2024-01-24 00:58,Mumbai,Eastern Freeway,Northbound,4,26.9,Moderate
2024-01-02 07:05,Mumbai,Western Express Hwy,Eastbound,4,46.7,Low
2024-01-30 02:15,Bangalore,Bellary Rd,Westbound,1,45.3,Low
2024-01-03 11:01,Chennai,OMR,Southbound,1,15.2,High
2024-01-13 07:18,Delhi,Ring Road,Eastbound,1,48.6,Low
2024-01-01 22:35,Hyderabad,Hitech City Rd,Northbound,1,53.8,Low
2024-01-22 22:26,Chennai,Mount Rd,Eastbound,4,53.2,Low
2024-01-04 08:21,Hyderabad,Necklace Rd,Westbound,2,22.6,High
2024-01-27 01:23,Hyderabad,Necklace Rd,Southbound,3,51.3,Low
2024-01-07 21:51,Bangalore,Outer Ring Rd,Westbound,1,51.3,Low
2024-01-25 05:26,Delhi,NH48,Westbound,3,35.6,Moderate
2024-01-09 16:15,Chennai,Mount Rd,Eastbound,4,37.6,Moderate
2024-01-28 16:31,Delhi,NH48,Eastbound,1,33.9,Moderate
2024-01-23 11:53,Chennai,Mount Rd,Northbound,1,10.9,High
2024-01-02 07:39,Chennai,OMR,Southbound,1,11.8,High
2024-01-08 07:50,Chennai,OMR,Southbound,4,42.2,Low
2024-01-26 09:02,Mumbai,Western Express Hwy,Southbound,1,23.4,High
2024-01-29 03:29,Delhi,Outer Ring Road,Northbound,4,28.6,Moderate
2024-01-03 14:03,Hyderabad,Necklace Rd,Eastbound,1,19.4,High
2024-01-27 08:20,Chennai,ECR,Westbound,1,21.9,High
2024-01-08 13:26,Delhi,Ring Road,Northbound,4,41.0,Low
2024-01-29 01:45,Hyderabad,Necklace Rd,Eastbound,4,48.3,Low
2024-01-15 10:43,Hyderabad,Necklace Rd,Eastbound,1,12.8,High
2024-01-07 17:37,Hyderabad,Necklace Rd,Northbound,4,42.2,Low
2024-01-15 03:30,Delhi,Ring Road,Southbound,4,40.0,Moderate
2024-01-08 11:48,Bangalore,100 Feet Rd,Westbound,4,47.1,Low
2024-01-22 00:07,Delhi,Outer Ring Road,Westbound,3,55.1,Low
2024-01-17 12:41,Delhi,Ring Road,Westbound,4,13.0,High
2024-01-23 21:49,Mumbai,Eastern Freeway,Westbound,1,46.7,Low
